0	65
0.2	25
0.24	93
0.32	33
0.37	50
0.39	20
0.6	35
0.8	19
1.16	42
1.17	6
1.21	57
1.25	23
1.28	91
1.31	16
1.85	75
2.22	54
2.5	87
2.63	8
3.23	90
3.26	49
3.63	22
3.86	46
4.13	79
4.59	73
4.79	59
4.79	64
4.94	69
5.17	94
5.2	2
6.15	45
6.3	5
6.45	68
6.5	4
6.58	36
6.73	3
6.81	78
7.41	81
7.5	7
7.73	96
7.75	15
8.05	82
8.33	60
8.42	48
8.61	34
8.8	76
9	85
9.4	28
9.73	66
9.74	77
10.15	44
10.7	17
10.88	27
11.56	58
11.76	56
12.36	29
12.4	1
12.46	80
14	53
14.5	47
14.54	38
15.06	98
15.09	14
15.11	41
15.46	88
15.57	24
15.62	97
15.62	99
16.4	71
16.92	84
17.25	30
17.5	70
18.1	89
18.62	51
18.74	18
18.81	0
18.83	12
19.13	9
19.4	74
19.44	43
19.59	10
19.89	61
19.98	31
20.07	11
20.25	21
20.28	92
21.25	83
21.67	63
21.75	62
21.84	40
21.93	86
22.7	13
23	72
23.15	67
23.23	95
23.31	52
23.42	39
23.5	26
23.77	55
23.86	32
23.9	37
23.91	65
24.24	25
24.31	93
24.43	33
24.52	50
24.55	20
24.89	35
25.23	19
25.82	42
25.84	6
25.9	57
25.96	23
26.02	91
26.07	16
27.02	75
27.75	54
28.3	87
28.54	8
29.78	90
29.84	49
30.56	22
30.99	46
31.49	79
32.26	73
32.57	59
32.58	64
32.8	69
33.12	94
33.16	2
34.42	45
34.6	5
34.77	68
34.82	4
34.9	36
35.07	3
35.15	78
35.77	81
35.85	7
36.07	96
36.09	15
36.36	82
36.62	60
36.7	48
36.87	34
37.03	76
37.2	85
37.56	28
37.84	66
37.85	77
38.2	44
38.7	17
38.85	27
39.47	58
39.66	56
40.21	29
40.25	1
40.31	80
41.76	53
42.24	47
42.28	38
42.75	98
42.77	14
42.79	41
43.09	88
43.18	24
43.22	99
43.23	97
43.88	71
44.33	84
44.61	30
44.82	70
45.35	89
45.81	51
45.92	18
45.98	0
45.99	12
46.25	9
46.48	74
46.51	43
46.64	10
46.89	61
46.96	31
47.04	11
47.18	21
47.21	92
48.08	83
48.48	63
48.56	62
48.65	40
48.73	86
49.54	13
49.86	72
50.02	67
50.11	95
50.2	52
50.31	39
50.4	26
50.68	55
50.78	32
50.82	37
50.83	65
51.18	25
51.26	93
51.39	33
51.48	50
51.52	20
51.9	35
52.33	19
53.1	42
53.13	6
53.21	57
53.3	23
53.38	91
53.44	16
54.96	75
56.28	54
57.27	87
57.68	8
59.55	90
59.64	49
60.48	22
60.92	46
61.38	79
62.02	73
62.24	59
62.24	64
62.4	69
62.6	94
62.63	2
63.39	45
63.49	5
63.58	68
63.6	4
63.65	36
63.73	3
63.77	78
64.09	81
64.13	7
64.23	96
64.25	15
64.38	82
64.5	60
64.54	48
64.62	34
64.7	76
64.77	85
64.95	28
65.08	66
65.09	77
65.27	44
65.52	17
65.61	27
65.96	58
66.08	56
66.42	29
66.45	1
66.48	80
67.61	53
68.05	47
68.09	38
68.54	98
68.56	14
68.58	41
68.87	88
68.96	24
69	99
69.01	97
69.71	71
70.23	84
70.58	30
70.85	70
71.58	89
72.22	51
72.38	18
72.46	0
72.48	12
72.84	9
73.17	74
73.2	43
73.39	10
73.73	61
73.83	31
73.94	11
74.14	21
74.18	92
75.49	83
76.09	63
76.21	62
76.34	40
76.47	86
77.72	13
78.19	72
78.41	67
78.54	95
78.65	52
78.81	39
78.92	26
79.28	55
79.4	32
79.46	37
79.47	65
79.88	25
79.98	93
80.13	33
80.24	50
80.28	20
80.72	35
81.23	19
82.18	42
82.21	6
82.3	57
82.4	23
82.5	91
82.56	16
84.42	75
85.95	54
86.94	87
87.3	8
88.72	90
88.78	49
89.3	22
89.54	46
89.79	79
90.12	73
90.23	59
90.23	64
90.3	69
90.4	94
90.41	2
90.76	45
90.81	5
90.84	68
90.86	4
90.87	36
90.91	3
90.92	78
91.05	81
91.08	7
91.11	96
91.12	15
91.17	82
91.22	60
91.23	48
91.27	34
91.29	76
91.32	85
91.4	28
91.45	66
91.45	77
91.52	44
91.62	17
91.65	27
91.8	58
91.85	56
92	29
92.01	1
92.03	80
92.65	53
92.95	47
92.98	38
93.35	98
93.37	14
93.38	41
93.64	88
93.72	24
93.76	99
93.77	97
94.56	71
95.36	84
95.99	30
96.57	70
98.41	89
100.13	51
100.5	18
100.7	0
100.74	12
101.53	9
102.17	74
102.23	43
102.57	10
103.13	61
103.27	31
103.44	11
103.71	21
103.76	92
105.39	83
106	63
106.12	62
106.24	40
106.36	86
107.38	13
107.72	72
107.87	67
107.95	95
108.03	52
108.12	39
108.2	26
108.41	55
108.48	32
108.51	37
108.52	65
108.75	25
108.8	93
108.88	33
108.93	50
108.95	20
109.19	35
109.46	19
109.99	42
110.01	6
110.06	57
110.12	23
110.17	91
110.21	16
111.4	75
112.6	54
113.44	87
113.75	8
114.98	90
115.02	49
115.46	22
115.66	46
115.86	79
116.12	73
116.21	59
116.21	64
116.26	69
116.33	94
116.35	2
116.6	45
116.63	5
116.65	68
116.66	4
116.67	36
116.7	3
116.7	78
116.78	81
116.8	7
116.81	96
116.82	15
116.85	82
116.88	60
116.89	48
116.9	34
116.92	76
116.93	85
116.98	28
117	66
117	77
117.04	44
117.1	17
117.12	27
117.2	58
117.22	56
117.31	1
117.31	29
117.32	80
117.71	53
117.93	47
117.95	38
118.24	98
118.26	14
118.27	41
118.5	88
118.58	24
118.62	99
118.63	97
119.76	71
122.11	84
125.08	30
127.4	70
130.82	89
132.09	51
132.28	18
132.37	0
132.39	12
132.72	9
132.94	74
132.96	43
133.08	10
133.25	61
133.29	31
133.34	11
133.41	21
133.42	92
133.87	83
134.03	63
134.06	62
134.1	40
134.12	86
134.4	13
134.49	72
134.53	67
134.55	95
134.57	52
134.6	39
134.62	26
134.67	55
134.69	32
134.7	37
134.7	65
134.76	25
134.76	93
134.79	33
134.8	50
134.81	20
134.86	35
134.94	19
135.07	42
135.08	6
135.09	57
135.11	23
135.11	91
135.13	16
135.49	75
135.98	54
136.45	87
136.65	8
137.71	90
137.76	49
138.26	22
138.52	46
138.79	79
139.16	73
139.28	59
139.28	64
139.36	69
139.46	94
139.47	2
139.82	45
139.85	5
139.89	4
139.89	68
139.91	36
139.93	3
139.95	78
140.04	81
140.05	7
140.08	15
140.08	96
140.11	82
140.15	48
140.15	60
140.17	34
140.19	76
140.2	85
140.25	28
140.28	66
140.28	77
140.33	44
140.38	17
140.41	27
140.5	58
140.53	56
140.63	1
140.63	29
140.64	80
141.22	53
141.61	47
141.65	38
142.29	98
142.33	14
142.37	41
143.04	88
143.33	24
143.48	99
143.53	97
152.46	71
156.41	84
157.57	30
158.06	70
158.63	89
158.84	51
158.87	18
158.89	0
158.89	12
158.94	9
158.97	74
158.98	43
159	10
159.02	61
159.03	31
159.04	11
159.04	92
159.05	21
159.11	83
159.13	63
159.14	62
159.15	40
159.15	86
159.19	13
159.2	67
159.2	72
159.2	95
159.21	39
159.21	52
159.22	26
159.22	32
159.22	37
159.22	55
159.22	65
159.23	25
159.23	33
159.23	50
159.23	93
159.24	20
159.24	35
159.25	19
159.26	42
159.26	57
159.26	91
159.27	6
159.27	16
159.27	23
159.31	75
159.37	54
159.42	87
159.46	8
159.63	90
159.64	49
159.75	22
159.81	46
159.88	79
159.99	73
160.02	59
160.02	64
160.05	69
160.08	94
160.09	2
160.19	45
160.2	5
160.21	4
160.21	68
160.22	36
160.22	78
160.23	3
160.25	7
160.25	81
160.25	96
160.26	15
160.26	82
160.27	48
160.27	60
160.28	34
160.28	76
160.28	85
160.3	28
160.3	66
160.3	77
160.31	44
160.33	17
160.33	27
160.35	58
160.36	56
160.38	29
160.38	80
160.39	1
160.55	53
160.69	47
160.71	38
161.03	98
161.06	14
161.09	41
161.88	88
162.67	24
163.57	99
164.09	97
181.29	71
181.76	84
181.91	30
181.98	70
182.06	89
182.09	51
182.1	0
182.1	9
182.1	12
182.1	18
182.1	43
182.1	74
182.11	10
182.11	11
182.11	21
182.11	31
182.11	61
182.11	83
182.11	86
182.11	92
182.12	13
182.12	24
182.12	26
182.12	32
182.12	37
182.12	39
182.12	40
182.12	50
182.12	52
182.12	55
182.12	62
182.12	63
182.12	65
182.12	67
182.12	72
182.12	88
182.12	91
182.12	93
182.12	95
182.13	6
182.13	16
182.13	19
182.13	20
182.13	23
182.13	25
182.13	33
182.13	35
182.13	42
182.13	54
182.13	57
182.13	75
182.13	87
182.14	8
182.15	41
182.15	49
182.15	90
182.15	98
182.15	99
182.16	14
182.16	38
182.16	47
182.17	22
182.17	27
182.17	29
182.17	34
182.17	44
182.17	46
182.17	48
182.17	53
182.17	56
182.17	58
182.17	59
182.17	60
182.17	64
182.17	66
182.17	68
182.17	69
182.17	73
182.17	76
182.17	77
182.17	78
182.17	79
182.17	80
182.17	81
182.17	82
182.17	85
182.17	94
182.17	96
182.18	1
182.18	2
182.18	3
182.18	4
182.18	5
182.18	7
182.18	15
182.18	17
182.18	28
182.18	36
182.18	45
182.21	97
204.6	71
204.68	36
204.68	44
204.68	45
204.68	46
204.68	47
204.68	48
204.68	49
204.68	53
204.68	56
204.68	58
204.68	59
204.68	60
204.68	64
204.68	66
204.68	67
204.68	68
204.68	69
204.68	72
204.68	73
204.68	75
204.68	76
204.68	77
204.68	78
204.68	79
204.68	80
204.68	81
204.68	82
204.68	83
204.68	84
204.68	85
204.68	86
204.68	87
204.68	88
204.68	90
204.68	91
204.68	92
204.68	93
204.68	94
204.68	95
204.68	96
204.68	97
204.68	98
204.68	99
204.69	0
204.69	1
204.69	2
204.69	3
204.69	4
204.69	5
204.69	6
204.69	7
204.69	8
204.69	9
204.69	10
204.69	11
204.69	12
204.69	13
204.69	14
204.69	15
204.69	16
204.69	17
204.69	18
204.69	19
204.69	20
204.69	21
204.69	22
204.69	23
204.69	24
204.69	25
204.69	26
204.69	27
204.69	28
204.69	29
204.69	30
204.69	31
204.69	32
204.69	33
204.69	34
204.69	35
204.69	37
204.69	38
204.69	39
204.69	40
204.69	41
204.69	42
204.69	43
204.69	50
204.69	51
204.69	52
204.69	54
204.69	55
204.69	57
204.69	61
204.69	62
204.69	63
204.69	65
204.69	70
204.69	74
204.69	89
227.23	99
227.24	0
227.24	1
227.24	2
227.24	3
227.24	4
227.24	5
227.24	6
227.24	7
227.24	8
227.24	9
227.24	10
227.24	11
227.24	12
227.24	13
227.24	14
227.24	15
227.24	16
227.24	17
227.24	18
227.24	19
227.24	20
227.24	21
227.24	22
227.24	23
227.24	24
227.24	25
227.24	26
227.24	27
227.24	28
227.24	29
227.24	30
227.24	31
227.24	32
227.24	33
227.24	34
227.24	35
227.24	36
227.24	37
227.24	38
227.24	39
227.24	40
227.24	41
227.24	42
227.24	43
227.24	44
227.24	45
227.24	46
227.24	47
227.24	48
227.24	49
227.24	50
227.24	51
227.24	52
227.24	53
227.24	54
227.24	55
227.24	56
227.24	57
227.24	58
227.24	59
